user_id,name_x,time,rating,text,pics,resp,gmap_id,review_length,name_y,address,description,latitude,longitude,category,avg_rating,num_of_reviews,price,hours,MISC,state,relative_results,url
101173641163171851769,Diana Tyler,1519524900728,5,"Great service, great food",,,0x880f145b48b18f9f:0xfd78c883001dfeee,4,Papa G's - Huntley,"Papa G's - Huntley, 10502 IL-47, Huntley, IL 60142",Old-fashioned eatery offering a traditional American menu & breakfast all day in a casual space.,42.176755,-88.426744,"['Family restaurant', 'Breakfast restaurant', 'Brunch restaurant', 'Diner', 'Lunch restaurant']",4.5,676,$,"[['Saturday', '6AM–8PM'], ['Sunday', '6AM–3PM'], ['Monday', '6AM–8PM'], ['Tuesday', '6AM–8PM'], ['Wednesday', '6AM–8PM'], ['Thursday', '6AM–8PM'], ['Friday', '6AM–8PM']]","{'Service options': ['Curbside pickup', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in'], 'Health & safety': ['Mask required', 'Staff required to disinfect surfaces between visits'], 'Highlights': ['Great coffee', 'Great dessert'], 'Popular for': ['Breakfast', 'Lunch', 'Dinner', 'Solo dining'], 'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible parking lot', 'Wheelchair accessible restroom', 'Wheelchair accessible seating'], 'Offerings': ['Coffee', 'Comfort food', 'Healthy options', ""Kids' menu"", 'Quick bite'], 'Dining options': ['Breakfast', 'Lunch', 'Dinner', 'Dessert', 'Seating'], 'Amenities': ['Good for kids', 'High chairs', 'Restroom'], 'Atmosphere': ['Casual', 'Cozy'], 'Crowd': ['Family-friendly', 'Groups', 'Tourists'], 'Payments': ['Debit cards', 'NFC mobile payments', 'Credit cards']}",,"['0x880f1447219a1041:0xde74298fc4f7c796', '0x880f1440d3b0dfcb:0x9fa780270dfa3dd0', '0x880f145c76887e1f:0x9829377a51e1b429', '0x880f142eb812983d:0xa5cf8681a0bfa3d0', '0x880f14468cb3d129:0x13d3576d6ab287ef']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x880f145b48b18f9f:0xfd78c883001dfeee?authuser=-1&hl=en&gl=us
102508731251757000587,Isabel Izaguirre,1528647708251,5,My always go to place to get my books. My nerdy haven lol,,,0x880e4c437272e88d:0xd506fcff7721b370,13,Barnes & Noble,"Barnes & Noble, 297 Oakbrook Center, Oak Brook, IL 60523","Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",41.848890499999996,-87.9515577,"['Book store', 'Cafe', 'Childrens book store', 'Hobby store', 'Toy store']",4.5,1269,$$,"[['Tuesday', '10AM–9PM'], ['Wednesday', '10AM–9PM'], ['Thursday', '10AM–9PM'], ['Friday', '10AM–9PM'], ['Saturday', '10AM–9PM'], ['Sunday', '11AM–7PM'], ['Monday', '10AM–9PM']]","{'Service options': ['Curbside pickup', 'In-store pickup', 'In-store shopping'], 'Health & safety': ['Mask required', 'Staff required to disinfect surfaces between visits', 'Safety dividers at checkout'], 'Accessibility': ['Wheelchair accessible entrance'], 'Planning': ['Quick visit'], 'Payments': ['NFC mobile payments']}",,"['0x880e520ed64701df:0x32d2625070535863', '0x880e34d337fc583b:0x3832fdcb461e5f04', '0x880e34c5f6f7bf17:0x3e7396ddcf718524', '0x880e489655361ce3:0xdb86dba24873b0dc', '0x880e5313c5973a91:0xb9cfa508259f823b']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x880e4c437272e88d:0xd506fcff7721b370?authuser=-1&hl=en&gl=us
100756880639410334633,IAMCLOVER007,1562340498612,5,Fast check outs,,,0x880af1256e05c223:0x1777a9c3996e8ad5,3,Tractor Supply Co.,"Tractor Supply Co., 3539 Veterans Dr, Pekin, IL 61554","Chain with a wide variety of agricultural & livestock supplies, plus tools, workwear & boots.",40.539364,-89.60015,"['Home improvement store', 'Garden center', 'Hardware store', 'Pet supply store', 'Propane supplier']",4.4,168,$$,"[['Sunday', '9AM–7PM'], ['Monday', '8AM–9PM'], ['Tuesday', '8AM–9PM'], ['Wednesday', '8AM–9PM'], ['Thursday', '8AM–9PM'], ['Friday', '8AM–9PM'], ['Saturday', '8AM–9PM']]","{'Service options': ['Curbside pickup', 'Delivery', 'In-store pickup', 'In-store shopping'], 'Health & safety': ['Mask required', 'Staff wear masks', 'Staff get temperature checks', 'Staff required to disinfect surfaces between visits', 'Safety dividers at checkout'], 'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible parking lot'], 'Offerings': ['Assembly service'], 'Planning': ['Quick visit'], 'Payments': ['Checks', 'Debit cards']}",,"['0x880af12f9e3254db:0x3c4f9b6ef7907cb5', '0x880af6ae14a21b53:0x78be56d5ae6fdc8a', '0x880af1252ec7a561:0x9894b45c332370dc', '0x880a5d177f1f622d:0x66d459b863c3d938']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x880af1256e05c223:0x1777a9c3996e8ad5?authuser=-1&hl=en&gl=us
107387616739333097103,Luke Shouse,1515339786116,3,They're decent on prices but their poor selection of classic films leaves something to be desired.,,,0x88086968cc7e296b:0x7477290607e1c677,16,Family Video,"Family Video, 1005 W Galena Ave, Freeport, IL 61032","Chain outpost for a wide array of new & used DVDs, Blu-ray discs & video games for sale or rental.",42.301362999999995,-89.6389489,"['Movie rental store', 'Video game rental store', 'Vitamin & supplements store']",4.4,105,$$,"[['Sunday', '12–8PM'], ['Monday', '12–8PM'], ['Tuesday', '12–8PM'], ['Wednesday', '12–8PM'], ['Thursday', '12–8PM'], ['Friday', '12–8PM'], ['Saturday', '12–8PM']]","{'Accessibility': ['Wheelchair accessible entrance'], 'Payments': ['Debit cards']}",Permanently closed,"['0x88086bd3c550c51f:0xe111db39bf048808', '0x88086a23bec05611:0x2138ec6ba30946c6', '0x88086becce277fe9:0x91e9d7a9ae2b543f', '0x88086b9109cb403b:0xee8d674494878b1', '0x88086b645c7a2e7d:0x3c4c5d63ba2bac8']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88086968cc7e296b:0x7477290607e1c677?authuser=-1&hl=en&gl=us
101185924917859393898,Patricia Mitchell,1564022280904,4,"The Mocha Frapee and Carmel ice coffee was good...but liquid was running down cup, of ice coffee making it messy and slippery...I had to ask for napkins",,,0x880e1923ad6bdb27:0x1453f55712170c45,27,McDonald's,"McDonald's, 19767 S Halsted St, Chicago Heights, IL 60411","Classic, long-running fast-food chain known for its burgers, fries & shakes.",41.5283997,-87.63524749999999,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.6,903,$,"[['Thursday', '5AM–12AM'], ['Friday', '5AM–12AM'], ['Saturday', '5AM–12AM'], ['Sunday', '5AM–12AM'], ['Monday', '5AM–12AM'], ['Tuesday', '5AM–12AM'], ['Wednesday', '5AM–12AM']]","{'Service options': ['Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in'], 'Highlights': ['Fast service', 'Great coffee'], 'Popular for': ['Breakfast', 'Lunch', 'Dinner', 'Solo dining'], 'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible restroom', 'Wheelchair accessible seating'], 'Offerings': ['Alcohol', 'Coffee', ""Kids' menu"", 'Late-night food', 'Quick bite'], 'Dining options': ['Breakfast', 'Lunch', 'Dinner', 'Dessert', 'Seating'], 'Amenities': ['Good for kids'], 'Atmosphere': ['Casual'], 'Crowd': ['Groups'], 'Payments': ['NFC mobile payments', 'Credit cards']}",,"['0x880e190dbd449b15:0xf8f0baaffc81cd20', '0x880e18bf71a229a7:0x1e049aa081012dd3', '0x880e18bf9ec1450f:0xcc7fc4a65eafee8f', '0x880e192331d63af1:0xdf6ec70bfdb1b220', '0x880e19830087fca5:0xff61dcaaeec96745']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x880e1923ad6bdb27:0x1453f55712170c45?authuser=-1&hl=en&gl=us
117914634070947889111,Keith Washington,1524243781423,4,"Very professional, not a long wait!",,,0x880e286f57dbbbc7:0xc332918f5e1ae7e6,6,South Shore Hospital,"South Shore Hospital, 8012 S Crandon Ave, Chicago, IL 60617",,41.749399499999996,-87.5688705,"['Hospital', 'Non-profit organization']",3.2,265,,"[['Sunday', 'Open 24 hours'], ['Monday', 'Open 24 hours'], ['Tuesday', 'Open 24 hours'], ['Wednesday', 'Open 24 hours'], ['Thursday', 'Open 24 hours'], ['Friday', 'Open 24 hours'], ['Saturday', 'Open 24 hours']]",{'Accessibility': ['Wheelchair accessible entrance']},Open 24 hours,"['0x880e28f309f10ca9:0x9fe84c4d2da221b9', '0x880e27dae0fe2669:0xb9301805f8f5c314', '0x880e293bda313fb9:0x7341324074669465', '0x880e294c28346653:0x5760db56f0d59665', '0x880fd3d73282bf43:0xf767cd286456ae6a']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x880e286f57dbbbc7:0xc332918f5e1ae7e6?authuser=-1&hl=en&gl=us
113146959308201765431,salvic saavedra,1517247289642,5,"They are so clean, friendly people,A Must try",,"{'time': 1517694056468, 'text': 'Hi Salvic, thank you so much for your review.'}",0x880fcf633930bf2d:0xdb037acbcc07376f,8,Salon Xpression,"Salon Xpression, 9416 Skokie Blvd, Skokie, IL 60077",,42.0527942,-87.74771849999999,['Nail salon'],4.3,138,,"[['Monday', '10AM–8PM'], ['Tuesday', '10AM–8PM'], ['Wednesday', '10AM–8PM'], ['Thursday', '10AM–8PM'], ['Friday', '10AM–8PM'], ['Saturday', '10AM–8PM'], ['Sunday', 'Closed']]","{'Accessibility': ['Wheelchair accessible entrance'], 'Planning': ['Appointments recommended']}",Closed ⋅ Opens 10AM,"['0x880fcf64d53188a7:0x29a02e04831d6862', '0x880fcf1759c1f4fd:0x1b6d2889d9437570', '0x880fcfa587d78b33:0x54a493681043870d', '0x880fcf6534468b67:0x147af58257dac143', '0x880fcf6dd232af21:0x85cdfd2350670303']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x880fcf633930bf2d:0xdb037acbcc07376f?authuser=-1&hl=en&gl=us
113496993345057687587,Cory M,1611004834191,5,"Great stop for anything and everything you need! Honest, fast, and kind service here!

Have been going here for 20+ years!",,,0x880cd7905af3d3f1:0x4de5e07b5e708d9f,21,ILLINI CONVENIENCE,"ILLINI CONVENIENCE, 808 E Main St, Urbana, IL 61802",,40.113149199999995,-88.19812449999999,['Liquor store'],4.5,68,,"[['Tuesday', '7AM–12AM'], ['Wednesday', '7AM–12AM'], ['Thursday', '7AM–12AM'], ['Friday', '7AM–1AM'], ['Saturday', '7AM–1AM'], ['Sunday', '7AM–12AM'], ['Monday', '7AM–12AM']]","{'Service options': ['In-store shopping', 'Delivery'], 'Health & safety': ['Mask required'], 'Accessibility': ['Wheelchair accessible entrance'], 'Planning': ['Quick visit'], 'Payments': ['NFC mobile payments']}",Closed ⋅ Opens 7AM,"['0x880cd77492ed20a1:0x6e17015a8ef9df38', '0x880cd73f60cd8c43:0x607ab56d318e3e49', '0x880cd7e93a0c0001:0xa003f72b2ee6d824', '0x880cd0b4b0330327:0x6618eb02a80d8544']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x880cd7905af3d3f1:0x4de5e07b5e708d9f?authuser=-1&hl=en&gl=us
108134509170164277318,Carolina,1531402444484,5,Love it here!,,"{'time': 1533760380382, 'text': 'Carolina, Thank you for your 5 star review. We appreciate it.'}",0x880f03f039b52341:0x5d141e03ab94531c,3,Bartlett Aquatic Center,"Bartlett Aquatic Center, 620 W Stearns Rd, Bartlett, IL 60103","Summertime water park with lots of amenities, including a lap pool, lazy river & spray playground.",41.976075,-88.186934,['Water park'],4.5,138,,"[['Friday', '11AM–7:15PM'], ['Saturday', '11AM–7:15PM'], ['Sunday', '11AM–7:15PM'], ['Monday', '11AM–7:15PM'], ['Tuesday', '11AM–7:15PM'], ['Wednesday', '11AM–7:15PM'], ['Thursday', '11AM–7:15PM']]","{'Highlights': ['Play area'], 'Accessibility': ['Wheelchair accessible entrance'], 'Amenities': ['Good for kids', 'Restaurant', 'Restroom'], 'Crowd': ['Family-friendly']}",Open ⋅ Closes 7:15PM,"['0x880f00c9d4a50c57:0xde460b583ab0f3d2', '0x880f1d78ac45e6ff:0x3e0869b96b049a76', '0x880fb3bc99eb0e61:0x6ed202a721e9500']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x880f03f039b52341:0x5d141e03ab94531c?authuser=-1&hl=en&gl=us
108162702277570186329,Barbara Cline,1577671783642,3,"Food was good service not good order drinks they did not come before the meal or during the meal cancel them
Ordered cornbread it was served after the meal cancelled it
Who was not good enough for me to go back for bad service",,,0x880e2916d459f631:0x6e3324c14f9342b,44,The Soul Shack,"The Soul Shack, 1368 E 53rd St, Chicago, IL 60615","No-frills joint cooking up hearty Southern soul food in a casual, compact setting with takeout.",41.7996759,-87.5924209,['Restaurant'],3.6,558,$$,"[['Saturday', '8–11PM'], ['Sunday', '12–9PM'], ['Monday', '11AM–9PM'], ['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM'], ['Thursday', '11AM–9PM'], ['Friday', '11AM–5:30PM']]","{'Service options': ['Delivery', 'Takeout'], 'Health & safety': ['Mask required'], 'Popular for': ['Lunch', 'Dinner', 'Solo dining'], 'Offerings': ['Comfort food', 'Quick bite'], 'Dining options': ['Dessert'], 'Atmosphere': ['Casual'], 'Crowd': ['Groups', 'Tourists'], 'Payments': ['NFC mobile payments']}",Closed ⋅ Opens 8PM,"['0x880e29b01e3cb037:0x15436f3f56e1bfba', '0x880e2cbd76656d53:0xfe543f4a0c6d020a', '0x880e29a79a97f0c7:0xb3e837dd29ad0836', '0x880e296dfa8c69fb:0x29547a275db232b2']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x880e2916d459f631:0x6e3324c14f9342b?authuser=-1&hl=en&gl=us
